Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20012003","2001-2003","%","8.7"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20022004","2002-2004","%","9.7"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20032005","2003-2005","%","10.6"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20042006","2004-2006","%","10.9"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20052007","2005-2007","%","10.8"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20062008","2006-2008","%","10.3"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20072009","2007-2009","%","9.5"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20082010","2008-2010","%","8.4"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20092011","2009-2011","%","7.4"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20102012","2010-2012","%","6.6"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","6"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20122014","2012-2014","%","5.7"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","5.5"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","5.5"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","5.5"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","19992001","1999-2001","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20002002","2000-2002","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20012003","2001-2003","millions","0.3"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20022004","2002-2004","millions","0.3"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20032005","2003-2005","millions","0.3"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20042006","2004-2006","millions","0.3"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20052007","2005-2007","millions","0.3"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20062008","2006-2008","millions","0.3"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20072009","2007-2009","millions","0.3"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20082010","2008-2010","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20092011","2009-2011","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20102012","2010-2012","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20122014","2012-2014","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20132015","2013-2015","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20142016","2014-2016","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20152017","2015-2017","millions","0.2"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20142016","2014-2016","%","10.1"
"FS","Données de la sécurité alimentaire","3","Albanie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20152017","2015-2017","%","10.5"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20142016","2014-2016","millions","0.3"
"FS","Données de la sécurité alimentaire","3","Albanie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20152017","2015-2017","millions","0.3"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2000","2000","pour 100 km carrés de surface totale du pays","0.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2004","2004","pour 100 km carrés de surface totale du pays","0.1"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2005","2005","pour 100 km carrés de surface totale du pays","0.1"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2006","2006","pour 100 km carrés de surface totale du pays","0.1"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2007","2007","pour 100 km carrés de surface totale du pays","0.1"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2008","2008","pour 100 km carrés de surface totale du pays","0.1"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2011","2011","pour 100 km carrés de surface totale du pays","0.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2012","2012","pour 100 km carrés de surface totale du pays","0.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2013","2013","pour 100 km carrés de surface totale du pays","0.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2014","2014","pour 100 km carrés de surface totale du pays","0.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2015","2015","pour 100 km carrés de surface totale du pays","0.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2000","2000","I$","10211"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2001","2001","I$","10382.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2002","2002","I$","10826.5"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2003","2003","I$","11459.9"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2004","2004","I$","11797.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2005","2005","I$","12322.5"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2006","2006","I$","12348.5"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2007","2007","I$","12570.7"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2008","2008","I$","12660.4"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2009","2009","I$","12647.5"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2010","2010","I$","12870.6"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2011","2011","I$","12990.3"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2012","2012","I$","13162"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","13253.6"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2014","2014","I$","13483.3"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2015","2015","I$","13724.7"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2016","2016","I$","13921.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2017","2017","I$","13913.8"
"FS","Données de la sécurité alimentaire","4","Algérie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","19992001","1999-2001","%","10.7"
"FS","Données de la sécurité alimentaire","4","Algérie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20002002","2000-2002","%","10.2"
"FS","Données de la sécurité alimentaire","4","Algérie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20012003","2001-2003","%","9.7"
"FS","Données de la sécurité alimentaire","4","Algérie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20022004","2002-2004","%","9.3"
"FS","Données de la sécurité alimentaire","4","Algérie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20032005","2003-2005","%","9"
"FS","Données de la sécurité alimentaire","4","Algérie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20042006","2004-2006","%","8.8"
"FS","Données de la sécurité alimentaire","4","Algérie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20052007","2005-2007","%","8.4"
